,episode_number,n,frequency,type,correct
363,40,6,1183,generalize,False
364,40,6,1183,generalize,False
365,40,6,1183,retrieval,True
366,40,6,1183,retrieval,True
367,40,6,1183,retrieval,True
368,40,6,1183,retrieval,True
369,41,6,1183,generalize,True
370,41,6,1183,generalize,True
371,41,6,1183,generalize,True
372,41,6,1183,generalize,False
373,41,6,1183,generalize,False
374,41,6,1183,retrieval,True
375,41,6,1183,retrieval,True
376,41,6,1183,retrieval,True
377,41,6,1183,retrieval,True
378,42,6,1183,generalize,True
379,42,6,1183,generalize,True
380,42,6,1183,generalize,True
381,42,6,1183,generalize,False
382,42,6,1183,generalize,False
383,42,6,1183,retrieval,True
384,42,6,1183,retrieval,True
385,42,6,1183,retrieval,True
386,42,6,1183,retrieval,True
387,43,6,1183,generalize,True
388,43,6,1183,generalize,True
389,43,6,1183,generalize,True
390,43,6,1183,generalize,False
391,43,6,1183,generalize,False
392,43,6,1183,retrieval,True
393,43,6,1183,retrieval,True
394,43,6,1183,retrieval,True
395,43,6,1183,retrieval,True
396,44,6,1183,generalize,True
397,44,6,1183,generalize,True
398,44,6,1183,generalize,True
399,44,6,1183,generalize,False
400,44,6,1183,generalize,False
401,44,6,1183,retrieval,True
402,44,6,1183,retrieval,True
403,44,6,1183,retrieval,True
404,44,6,1183,retrieval,True
405,45,6,1183,generalize,True
406,45,6,1183,generalize,True
407,45,6,1183,generalize,True
408,45,6,1183,generalize,False
409,45,6,1183,generalize,False
410,45,6,1183,retrieval,True
411,45,6,1183,retrieval,True
412,45,6,1183,retrieval,True
413,45,6,1183,retrieval,True
414,46,6,1183,generalize,True
415,46,6,1183,generalize,True
416,46,6,1183,generalize,True
417,46,6,1183,generalize,False
418,46,6,1183,generalize,False
419,46,6,1183,retrieval,True
420,46,6,1183,retrieval,True
421,46,6,1183,retrieval,True
422,46,6,1183,retrieval,True
423,47,6,1183,generalize,True
424,47,6,1183,generalize,True
425,47,6,1183,generalize,True
426,47,6,1183,generalize,False
427,47,6,1183,generalize,False
428,47,6,1183,retrieval,True
429,47,6,1183,retrieval,True
430,47,6,1183,retrieval,True
431,47,6,1183,retrieval,True
432,48,6,1183,generalize,True
433,48,6,1183,generalize,True
434,48,6,1183,generalize,True
435,48,6,1183,generalize,False
436,48,6,1183,generalize,False
437,48,6,1183,retrieval,True
438,48,6,1183,retrieval,True
439,48,6,1183,retrieval,True
440,48,6,1183,retrieval,True
441,49,6,1183,generalize,True
442,49,6,1183,generalize,True
443,49,6,1183,generalize,True
444,49,6,1183,generalize,False
445,49,6,1183,generalize,False
446,49,6,1183,retrieval,True
447,49,6,1183,retrieval,True
448,49,6,1183,retrieval,True
449,49,6,1183,retrieval,True
450,50,6,1183,generalize,True
451,50,6,1183,generalize,True
452,50,6,1183,generalize,True
453,50,6,1183,generalize,False
454,50,6,1183,generalize,False
455,50,6,1183,retrieval,True
456,50,6,1183,retrieval,True
457,50,6,1183,retrieval,True
458,50,6,1183,retrieval,True
459,51,6,1183,generalize,True
460,51,6,1183,generalize,True
461,51,6,1183,generalize,True
462,51,6,1183,generalize,False
463,51,6,1183,generalize,False
464,51,6,1183,retrieval,True
465,51,6,1183,retrieval,True
466,51,6,1183,retrieval,True
467,51,6,1183,retrieval,True
468,52,6,1183,generalize,True
469,52,6,1183,generalize,True
470,52,6,1183,generalize,True
471,52,6,1183,generalize,False
472,52,6,1183,generalize,False
473,52,6,1183,retrieval,True
474,52,6,1183,retrieval,True
475,52,6,1183,retrieval,True
476,52,6,1183,retrieval,True
477,53,6,1183,generalize,True
478,53,6,1183,generalize,True
479,53,6,1183,generalize,True
480,53,6,1183,generalize,False
481,53,6,1183,generalize,False
482,53,6,1183,retrieval,True
483,53,6,1183,retrieval,True
484,53,6,1183,retrieval,True
485,53,6,1183,retrieval,True
486,54,6,1183,generalize,True
487,54,6,1183,generalize,True
488,54,6,1183,generalize,True
489,54,6,1183,generalize,False
490,54,6,1183,generalize,False
491,54,6,1183,retrieval,True
492,54,6,1183,retrieval,True
493,54,6,1183,retrieval,True
494,54,6,1183,retrieval,True
495,55,6,1183,generalize,True
496,55,6,1183,generalize,True
497,55,6,1183,generalize,True
498,55,6,1183,generalize,False
499,55,6,1183,generalize,False
500,55,6,1183,retrieval,True
501,55,6,1183,retrieval,True
502,55,6,1183,retrieval,True
503,55,6,1183,retrieval,True
504,56,6,1183,generalize,True
505,56,6,1183,generalize,True
506,56,6,1183,generalize,True
507,56,6,1183,generalize,False
508,56,6,1183,generalize,False
509,56,6,1183,retrieval,True
510,56,6,1183,retrieval,True
511,56,6,1183,retrieval,True
512,56,6,1183,retrieval,True
513,57,6,1183,generalize,True
514,57,6,1183,generalize,True
515,57,6,1183,generalize,True
516,57,6,1183,generalize,False
517,57,6,1183,generalize,False
518,57,6,1183,retrieval,True
519,57,6,1183,retrieval,True
520,57,6,1183,retrieval,True
521,57,6,1183,retrieval,True
522,58,6,1183,generalize,True
523,58,6,1183,generalize,True
524,58,6,1183,generalize,True
525,58,6,1183,generalize,False
526,58,6,1183,generalize,False
527,58,6,1183,retrieval,True
528,58,6,1183,retrieval,True
529,58,6,1183,retrieval,True
530,58,6,1183,retrieval,True
531,59,6,1183,generalize,True
532,59,6,1183,generalize,True
533,59,6,1183,generalize,True
534,59,6,1183,generalize,False
535,59,6,1183,generalize,False
536,59,6,1183,retrieval,True
537,59,6,1183,retrieval,True
538,59,6,1183,retrieval,True
539,59,6,1183,retrieval,True
540,60,6,1183,generalize,True
541,60,6,1183,generalize,True
542,60,6,1183,generalize,True
543,60,6,1183,generalize,False
544,60,6,1183,generalize,False
545,60,6,1183,retrieval,True
546,60,6,1183,retrieval,True
547,60,6,1183,retrieval,True
548,60,6,1183,retrieval,True
549,61,6,1183,generalize,True
550,61,6,1183,generalize,True
551,61,6,1183,generalize,True
552,61,6,1183,generalize,False
553,61,6,1183,generalize,False
554,61,6,1183,retrieval,True
555,61,6,1183,retrieval,True
556,61,6,1183,retrieval,True
557,61,6,1183,retrieval,True
558,62,6,1183,generalize,True
559,62,6,1183,generalize,True
560,62,6,1183,generalize,True
561,62,6,1183,generalize,False
562,62,6,1183,generalize,False
563,62,6,1183,retrieval,True
564,62,6,1183,retrieval,True
565,62,6,1183,retrieval,True
566,62,6,1183,retrieval,True
567,63,6,1183,generalize,True
568,63,6,1183,generalize,True
569,63,6,1183,generalize,True
570,63,6,1183,generalize,False
571,63,6,1183,generalize,False
572,63,6,1183,retrieval,True
573,63,6,1183,retrieval,True
574,63,6,1183,retrieval,True
575,63,6,1183,retrieval,True
576,64,6,1183,generalize,True
577,64,6,1183,generalize,True
578,64,6,1183,generalize,True
579,64,6,1183,generalize,False
580,64,6,1183,generalize,False
581,64,6,1183,retrieval,True
582,64,6,1183,retrieval,True
583,64,6,1183,retrieval,True
584,64,6,1183,retrieval,True
585,65,6,1183,generalize,True
586,65,6,1183,generalize,True
587,65,6,1183,generalize,True
588,65,6,1183,generalize,False
589,65,6,1183,generalize,False
590,65,6,1183,retrieval,True
591,65,6,1183,retrieval,True
592,65,6,1183,retrieval,True
593,65,6,1183,retrieval,True
594,66,6,1183,generalize,True
595,66,6,1183,generalize,True
596,66,6,1183,generalize,True
597,66,6,1183,generalize,False
598,66,6,1183,generalize,False
599,66,6,1183,retrieval,True
600,66,6,1183,retrieval,True
601,66,6,1183,retrieval,True
602,66,6,1183,retrieval,True
603,67,6,1183,generalize,True
604,67,6,1183,generalize,True
605,67,6,1183,generalize,True
606,67,6,1183,generalize,False
607,67,6,1183,generalize,False
608,67,6,1183,retrieval,True
609,67,6,1183,retrieval,True
610,67,6,1183,retrieval,True
611,67,6,1183,retrieval,True
612,68,6,1183,generalize,True
613,68,6,1183,generalize,True
614,68,6,1183,generalize,True
615,68,6,1183,generalize,False
616,68,6,1183,generalize,False
617,68,6,1183,retrieval,True
618,68,6,1183,retrieval,True
619,68,6,1183,retrieval,True
620,68,6,1183,retrieval,True
621,69,6,1183,generalize,True
622,69,6,1183,generalize,True
623,69,6,1183,generalize,True
624,69,6,1183,generalize,False
625,69,6,1183,generalize,False
626,69,6,1183,retrieval,True
627,69,6,1183,retrieval,True
628,69,6,1183,retrieval,True
629,69,6,1183,retrieval,True
630,70,6,1183,generalize,True
631,70,6,1183,generalize,True
632,70,6,1183,generalize,True
633,70,6,1183,generalize,False
634,70,6,1183,generalize,False
635,70,6,1183,retrieval,True
636,70,6,1183,retrieval,True
637,70,6,1183,retrieval,True
638,70,6,1183,retrieval,True
639,71,6,1183,generalize,True
640,71,6,1183,generalize,True
641,71,6,1183,generalize,True
642,71,6,1183,generalize,False
643,71,6,1183,generalize,False
644,71,6,1183,retrieval,True
645,71,6,1183,retrieval,True
646,71,6,1183,retrieval,True
647,71,6,1183,retrieval,True
648,72,6,1183,generalize,True
649,72,6,1183,generalize,True
650,72,6,1183,generalize,True
651,72,6,1183,generalize,False
652,72,6,1183,generalize,False
653,72,6,1183,retrieval,True
654,72,6,1183,retrieval,True
655,72,6,1183,retrieval,True
656,72,6,1183,retrieval,True
657,73,6,1183,generalize,True
658,73,6,1183,generalize,True
659,73,6,1183,generalize,True
660,73,6,1183,generalize,False
661,73,6,1183,generalize,False
662,73,6,1183,retrieval,True
663,73,6,1183,retrieval,True
664,73,6,1183,retrieval,True
665,73,6,1183,retrieval,True
666,74,6,1183,generalize,True
667,74,6,1183,generalize,True
668,74,6,1183,generalize,True
669,74,6,1183,generalize,False
670,74,6,1183,generalize,False
671,74,6,1183,retrieval,True
672,74,6,1183,retrieval,True
673,74,6,1183,retrieval,True
674,74,6,1183,retrieval,True
675,75,6,1183,generalize,True
676,75,6,1183,generalize,True
677,75,6,1183,generalize,True
678,75,6,1183,generalize,False
679,75,6,1183,generalize,False
680,75,6,1183,retrieval,True
681,75,6,1183,retrieval,True
682,75,6,1183,retrieval,True
683,75,6,1183,retrieval,True
684,76,6,1183,generalize,True
685,76,6,1183,generalize,True
686,76,6,1183,generalize,True
687,76,6,1183,generalize,False
688,76,6,1183,generalize,False
689,76,6,1183,retrieval,True
690,76,6,1183,retrieval,True
691,76,6,1183,retrieval,True
692,76,6,1183,retrieval,True
693,77,6,1183,generalize,True
694,77,6,1183,generalize,True
695,77,6,1183,generalize,True
696,77,6,1183,generalize,False
697,77,6,1183,generalize,False
698,77,6,1183,retrieval,True
699,77,6,1183,retrieval,True
700,77,6,1183,retrieval,True
701,77,6,1183,retrieval,True
702,78,6,1183,generalize,True
703,78,6,1183,generalize,True
704,78,6,1183,generalize,True
705,78,6,1183,generalize,False
706,78,6,1183,generalize,False
707,78,6,1183,retrieval,True
708,78,6,1183,retrieval,True
709,78,6,1183,retrieval,True
710,78,6,1183,retrieval,True
711,79,6,1183,generalize,True
712,79,6,1183,generalize,True
713,79,6,1183,generalize,True
714,79,6,1183,generalize,False
715,79,6,1183,generalize,False
716,79,6,1183,retrieval,True
717,79,6,1183,retrieval,True
718,79,6,1183,retrieval,True
719,79,6,1183,retrieval,True
720,80,6,1183,generalize,True
721,80,6,1183,generalize,True
722,80,6,1183,generalize,True
723,80,6,1183,generalize,False
724,80,6,1183,generalize,False
725,80,6,1183,retrieval,True
726,80,6,1183,retrieval,True
727,80,6,1183,retrieval,True
728,80,6,1183,retrieval,True
729,81,6,1183,generalize,True
730,81,6,1183,generalize,True
731,81,6,1183,generalize,True
732,81,6,1183,generalize,False
733,81,6,1183,generalize,False
734,81,6,1183,retrieval,True
735,81,6,1183,retrieval,True
736,81,6,1183,retrieval,True
737,81,6,1183,retrieval,True
738,82,6,1183,generalize,True
739,82,6,1183,generalize,True
740,82,6,1183,generalize,True
741,82,6,1183,generalize,False
742,82,6,1183,generalize,False
743,82,6,1183,retrieval,True
744,82,6,1183,retrieval,True
745,82,6,1183,retrieval,True
746,82,6,1183,retrieval,True
747,83,6,1183,generalize,True
748,83,6,1183,generalize,True
749,83,6,1183,generalize,True
750,83,6,1183,generalize,False
751,83,6,1183,generalize,False
752,83,6,1183,retrieval,True
753,83,6,1183,retrieval,True
754,83,6,1183,retrieval,True
755,83,6,1183,retrieval,True
756,84,6,1183,generalize,True
757,84,6,1183,generalize,True
758,84,6,1183,generalize,True
759,84,6,1183,generalize,False
760,84,6,1183,generalize,False
761,84,6,1183,retrieval,True
762,84,6,1183,retrieval,True
763,84,6,1183,retrieval,True
764,84,6,1183,retrieval,True
765,85,6,1183,generalize,True
766,85,6,1183,generalize,True
767,85,6,1183,generalize,True
768,85,6,1183,generalize,False
769,85,6,1183,generalize,False
770,85,6,1183,retrieval,True
771,85,6,1183,retrieval,True
772,85,6,1183,retrieval,True
773,85,6,1183,retrieval,True
774,86,6,1183,generalize,True
775,86,6,1183,generalize,True
776,86,6,1183,generalize,True
777,86,6,1183,generalize,False
778,86,6,1183,generalize,False
779,86,6,1183,retrieval,True
780,86,6,1183,retrieval,True
781,86,6,1183,retrieval,True
782,86,6,1183,retrieval,True
783,87,6,1183,generalize,True
784,87,6,1183,generalize,True
785,87,6,1183,generalize,True
786,87,6,1183,generalize,False
787,87,6,1183,generalize,False
788,87,6,1183,retrieval,True
789,87,6,1183,retrieval,True
790,87,6,1183,retrieval,True
791,87,6,1183,retrieval,True
792,88,6,1183,generalize,True
793,88,6,1183,generalize,True
794,88,6,1183,generalize,True
795,88,6,1183,generalize,False
796,88,6,1183,generalize,False
797,88,6,1183,retrieval,True
798,88,6,1183,retrieval,True
799,88,6,1183,retrieval,True
800,88,6,1183,retrieval,True
801,89,6,1183,generalize,True
802,89,6,1183,generalize,True
803,89,6,1183,generalize,True
804,89,6,1183,generalize,False
805,89,6,1183,generalize,False
806,89,6,1183,retrieval,True
807,89,6,1183,retrieval,True
808,89,6,1183,retrieval,True
809,89,6,1183,retrieval,True
810,90,6,1183,generalize,True
811,90,6,1183,generalize,True
812,90,6,1183,generalize,True
813,90,6,1183,generalize,False
814,90,6,1183,generalize,False
815,90,6,1183,retrieval,True
816,90,6,1183,retrieval,True
817,90,6,1183,retrieval,True
818,90,6,1183,retrieval,True
819,91,6,1183,generalize,True
820,91,6,1183,generalize,True
821,91,6,1183,generalize,True
822,91,6,1183,generalize,False
823,91,6,1183,generalize,False
824,91,6,1183,retrieval,True
825,91,6,1183,retrieval,True
826,91,6,1183,retrieval,True
827,91,6,1183,retrieval,True
828,92,6,1183,generalize,True
829,92,6,1183,generalize,True
830,92,6,1183,generalize,True
831,92,6,1183,generalize,False
832,92,6,1183,generalize,False
833,92,6,1183,retrieval,True
834,92,6,1183,retrieval,True
835,92,6,1183,retrieval,True
836,92,6,1183,retrieval,True
837,93,6,1183,generalize,True
838,93,6,1183,generalize,True
839,93,6,1183,generalize,True
840,93,6,1183,generalize,False
841,93,6,1183,generalize,False
842,93,6,1183,retrieval,True
843,93,6,1183,retrieval,True
844,93,6,1183,retrieval,True
845,93,6,1183,retrieval,True
846,94,6,1183,generalize,True
847,94,6,1183,generalize,True
848,94,6,1183,generalize,True
849,94,6,1183,generalize,False
850,94,6,1183,generalize,False
851,94,6,1183,retrieval,True
852,94,6,1183,retrieval,True
853,94,6,1183,retrieval,True
854,94,6,1183,retrieval,True
855,95,6,1183,generalize,True
856,95,6,1183,generalize,True
857,95,6,1183,generalize,True
858,95,6,1183,generalize,False
859,95,6,1183,generalize,False
860,95,6,1183,retrieval,True
861,95,6,1183,retrieval,True
862,95,6,1183,retrieval,True
863,95,6,1183,retrieval,True
864,96,6,1183,generalize,True
865,96,6,1183,generalize,True
866,96,6,1183,generalize,True
867,96,6,1183,generalize,False
868,96,6,1183,generalize,False
869,96,6,1183,retrieval,True
870,96,6,1183,retrieval,True
871,96,6,1183,retrieval,True
872,96,6,1183,retrieval,True
873,97,6,1183,generalize,True
874,97,6,1183,generalize,True
875,97,6,1183,generalize,True
876,97,6,1183,generalize,False
877,97,6,1183,generalize,False
878,97,6,1183,retrieval,True
879,97,6,1183,retrieval,True
880,97,6,1183,retrieval,True
881,97,6,1183,retrieval,True
882,98,6,1183,generalize,True
883,98,6,1183,generalize,True
884,98,6,1183,generalize,True
885,98,6,1183,generalize,False
886,98,6,1183,generalize,False
887,98,6,1183,retrieval,True
888,98,6,1183,retrieval,True
889,98,6,1183,retrieval,True
890,98,6,1183,retrieval,True
891,99,6,1183,generalize,True
892,99,6,1183,generalize,True
893,99,6,1183,generalize,True
894,99,6,1183,generalize,False
895,99,6,1183,generalize,False
896,99,6,1183,generalize,True
897,99,6,1183,generalize,True
898,99,6,1183,generalize,True
0,0,7,432,generalize,True
1,0,7,432,generalize,True
2,0,7,432,generalize,True
3,0,7,432,generalize,False
4,0,7,432,generalize,False
5,0,7,432,retrieval,True
6,0,7,432,retrieval,True
7,0,7,432,retrieval,True
8,0,7,432,retrieval,True
9,1,7,432,generalize,True
10,1,7,432,generalize,True
11,1,7,432,generalize,True
12,1,7,432,generalize,False
13,1,7,432,generalize,False
14,1,7,432,retrieval,True
15,1,7,432,retrieval,True
16,1,7,432,retrieval,True
17,1,7,432,retrieval,True
18,2,7,432,generalize,True
19,2,7,432,generalize,True
20,2,7,432,generalize,True
21,2,7,432,generalize,False
22,2,7,432,generalize,False
23,2,7,432,retrieval,True
24,2,7,432,retrieval,True
25,2,7,432,retrieval,True
26,2,7,432,retrieval,True
27,3,7,432,generalize,True
28,3,7,432,generalize,True
29,3,7,432,generalize,True
30,3,7,432,generalize,False
31,3,7,432,generalize,False
32,3,7,432,retrieval,True
33,3,7,432,retrieval,True
34,3,7,432,retrieval,True
35,3,7,432,retrieval,True
36,4,7,432,generalize,True
37,4,7,432,generalize,True
38,4,7,432,generalize,True
39,4,7,432,generalize,False
40,4,7,432,generalize,False
41,4,7,432,retrieval,True
42,4,7,432,retrieval,True
43,4,7,432,retrieval,True
44,4,7,432,retrieval,True
45,5,7,432,generalize,True
46,5,7,432,generalize,True
47,5,7,432,generalize,True
48,5,7,432,generalize,False
49,5,7,432,generalize,False
50,5,7,432,retrieval,True
51,5,7,432,retrieval,True
52,5,7,432,retrieval,True
53,5,7,432,retrieval,True
54,6,7,432,generalize,True
55,6,7,432,generalize,True
56,6,7,432,generalize,True
57,6,7,432,generalize,False
58,6,7,432,generalize,False
59,6,7,432,retrieval,True
60,6,7,432,retrieval,True
61,6,7,432,retrieval,True
62,6,7,432,retrieval,True
63,7,7,432,generalize,True
64,7,7,432,generalize,True
65,7,7,432,generalize,True
66,7,7,432,generalize,False
67,7,7,432,generalize,False
68,7,7,432,retrieval,True
69,7,7,432,retrieval,True
70,7,7,432,retrieval,True
71,7,7,432,retrieval,True
72,8,7,432,generalize,True
73,8,7,432,generalize,True
74,8,7,432,generalize,True
75,8,7,432,generalize,False
76,8,7,432,generalize,False
77,8,7,432,retrieval,True
78,8,7,432,retrieval,True
79,8,7,432,retrieval,True
80,8,7,432,retrieval,True
81,9,7,432,generalize,True
82,9,7,432,generalize,True
83,9,7,432,generalize,True
84,9,7,432,generalize,False
85,9,7,432,generalize,False
86,9,7,432,retrieval,True
87,9,7,432,retrieval,True
88,9,7,432,retrieval,True
89,9,7,432,retrieval,True
90,10,7,432,generalize,True
91,10,7,432,generalize,True
92,10,7,432,generalize,True
93,10,7,432,generalize,False
94,10,7,432,generalize,False
95,10,7,432,retrieval,True
96,10,7,432,retrieval,True
97,10,7,432,retrieval,True
98,10,7,432,retrieval,True
99,11,7,432,generalize,True
100,11,7,432,generalize,True
101,11,7,432,generalize,True
102,11,7,432,generalize,False
103,11,7,432,generalize,False
104,11,7,432,retrieval,True
105,11,7,432,retrieval,True
106,11,7,432,retrieval,True
107,11,7,432,retrieval,True
108,12,7,432,generalize,True
109,12,7,432,generalize,True
110,12,7,432,generalize,True
111,12,7,432,generalize,False
112,12,7,432,generalize,False
113,12,7,432,retrieval,True
114,12,7,432,retrieval,True
115,12,7,432,retrieval,True
116,12,7,432,retrieval,True
117,13,7,432,generalize,True
118,13,7,432,generalize,True
119,13,7,432,generalize,True
120,13,7,432,generalize,False
121,13,7,432,generalize,False
122,13,7,432,retrieval,True
123,13,7,432,retrieval,True
124,13,7,432,retrieval,True
125,13,7,432,retrieval,True
126,14,7,432,generalize,True
127,14,7,432,generalize,True
128,14,7,432,generalize,True
129,14,7,432,generalize,False
130,14,7,432,generalize,False
131,14,7,432,retrieval,True
132,14,7,432,retrieval,True
133,14,7,432,retrieval,True
134,14,7,432,retrieval,True
135,15,7,432,generalize,True
136,15,7,432,generalize,True
137,15,7,432,generalize,True
138,15,7,432,generalize,False
139,15,7,432,generalize,False
140,15,7,432,retrieval,True
141,15,7,432,retrieval,True
142,15,7,432,retrieval,True
143,15,7,432,retrieval,True
144,16,7,432,generalize,True
145,16,7,432,generalize,True
146,16,7,432,generalize,True
147,16,7,432,generalize,False
148,16,7,432,generalize,False
149,16,7,432,retrieval,True
150,16,7,432,retrieval,True
151,16,7,432,retrieval,True
152,16,7,432,retrieval,True
153,17,7,432,generalize,True
154,17,7,432,generalize,True
155,17,7,432,generalize,True
156,17,7,432,generalize,False
157,17,7,432,generalize,False
158,17,7,432,retrieval,True
159,17,7,432,retrieval,True
160,17,7,432,retrieval,True
161,17,7,432,retrieval,True
162,18,7,432,generalize,True
163,18,7,432,generalize,True
164,18,7,432,generalize,True
165,18,7,432,generalize,False
166,18,7,432,generalize,False
167,18,7,432,retrieval,True
168,18,7,432,retrieval,True
169,18,7,432,retrieval,True
170,18,7,432,retrieval,True
171,19,7,432,generalize,True
172,19,7,432,generalize,True
173,19,7,432,generalize,True
174,19,7,432,generalize,False
175,19,7,432,generalize,False
176,19,7,432,retrieval,True
177,19,7,432,retrieval,True
178,19,7,432,retrieval,True
179,19,7,432,retrieval,True
180,20,7,432,generalize,True
181,20,7,432,generalize,True
182,20,7,432,generalize,True
183,20,7,432,generalize,False
184,20,7,432,generalize,False
185,20,7,432,retrieval,True
186,20,7,432,retrieval,True
187,20,7,432,retrieval,True
188,20,7,432,retrieval,True
189,21,7,432,generalize,True
190,21,7,432,generalize,True
191,21,7,432,generalize,True
192,21,7,432,generalize,False
193,21,7,432,generalize,False
194,21,7,432,retrieval,True
195,21,7,432,retrieval,True
196,21,7,432,retrieval,True
197,21,7,432,retrieval,True
198,22,7,432,generalize,True
199,22,7,432,generalize,True
200,22,7,432,generalize,True
201,22,7,432,generalize,False
202,22,7,432,generalize,False
203,22,7,432,retrieval,True
204,22,7,432,retrieval,True
205,22,7,432,retrieval,True
206,22,7,432,retrieval,True
207,23,7,432,generalize,True
208,23,7,432,generalize,True
209,23,7,432,generalize,True
210,23,7,432,generalize,False
211,23,7,432,generalize,False
212,23,7,432,retrieval,True
213,23,7,432,retrieval,True
214,23,7,432,retrieval,True
215,23,7,432,retrieval,True
216,24,7,432,generalize,True
217,24,7,432,generalize,True
218,24,7,432,generalize,True
219,24,7,432,generalize,False
220,24,7,432,generalize,False
221,24,7,432,retrieval,True
222,24,7,432,retrieval,True
223,24,7,432,retrieval,True
224,24,7,432,retrieval,True
225,25,7,432,generalize,True
226,25,7,432,generalize,True
227,25,7,432,generalize,True
228,25,7,432,generalize,False
229,25,7,432,generalize,False
230,25,7,432,retrieval,True
231,25,7,432,retrieval,True
232,25,7,432,retrieval,True
233,25,7,432,retrieval,True
234,26,7,432,generalize,True
235,26,7,432,generalize,True
236,26,7,432,generalize,True
237,26,7,432,generalize,False
238,26,7,432,generalize,False
239,26,7,432,retrieval,True
240,26,7,432,retrieval,True
241,26,7,432,retrieval,True
242,26,7,432,retrieval,True
243,27,7,432,generalize,True
244,27,7,432,generalize,True
245,27,7,432,generalize,True
246,27,7,432,generalize,False
247,27,7,432,generalize,False
248,27,7,432,retrieval,True
249,27,7,432,retrieval,True
250,27,7,432,retrieval,True
251,27,7,432,retrieval,True
252,28,7,432,generalize,True
253,28,7,432,generalize,True
254,28,7,432,generalize,True
255,28,7,432,generalize,False
256,28,7,432,generalize,False
257,28,7,432,retrieval,True
258,28,7,432,retrieval,True
259,28,7,432,retrieval,True
260,28,7,432,retrieval,True
261,29,7,432,generalize,True
262,29,7,432,generalize,True
263,29,7,432,generalize,True
264,29,7,432,generalize,False
265,29,7,432,generalize,False
266,29,7,432,retrieval,True
267,29,7,432,retrieval,True
268,29,7,432,retrieval,True
269,29,7,432,retrieval,True
270,30,7,432,generalize,True
271,30,7,432,generalize,True
272,30,7,432,generalize,True
273,30,7,432,generalize,False
274,30,7,432,generalize,False
275,30,7,432,retrieval,True
276,30,7,432,retrieval,True
277,30,7,432,retrieval,True
278,30,7,432,retrieval,True
279,31,7,432,generalize,True
280,31,7,432,generalize,True
281,31,7,432,generalize,True
282,31,7,432,generalize,False
283,31,7,432,generalize,False
284,31,7,432,retrieval,True
285,31,7,432,retrieval,True
286,31,7,432,retrieval,True
287,31,7,432,retrieval,True
288,32,7,432,generalize,True
289,32,7,432,generalize,True
290,32,7,432,generalize,True
291,32,7,432,generalize,False
292,32,7,432,generalize,False
293,32,7,432,retrieval,True
294,32,7,432,retrieval,True
295,32,7,432,retrieval,True
296,32,7,432,retrieval,True
297,33,7,432,generalize,True
298,33,7,432,generalize,True
299,33,7,432,generalize,True
300,33,7,432,generalize,False
301,33,7,432,generalize,False
302,33,7,432,retrieval,True
303,33,7,432,retrieval,True
304,33,7,432,retrieval,True
305,33,7,432,retrieval,True
306,34,7,432,generalize,True
307,34,7,432,generalize,True
308,34,7,432,generalize,True
309,34,7,432,generalize,False
310,34,7,432,generalize,False
311,34,7,432,retrieval,True
312,34,7,432,retrieval,True
313,34,7,432,retrieval,True
314,34,7,432,retrieval,True
315,35,7,432,generalize,True
316,35,7,432,generalize,True
317,35,7,432,generalize,True
318,35,7,432,generalize,False
319,35,7,432,generalize,False
320,35,7,432,retrieval,True
321,35,7,432,retrieval,True
322,35,7,432,retrieval,True
323,35,7,432,retrieval,True
324,36,7,432,generalize,True
325,36,7,432,generalize,True
326,36,7,432,generalize,True
327,36,7,432,generalize,False
328,36,7,432,generalize,False
329,36,7,432,retrieval,True
330,36,7,432,retrieval,True
331,36,7,432,retrieval,True
332,36,7,432,retrieval,True
333,37,7,432,generalize,True
334,37,7,432,generalize,True
335,37,7,432,generalize,True
336,37,7,432,generalize,False
337,37,7,432,generalize,False
338,37,7,432,retrieval,True
339,37,7,432,retrieval,True
340,37,7,432,retrieval,True
341,37,7,432,retrieval,True
342,38,7,432,generalize,True
343,38,7,432,generalize,True
344,38,7,432,generalize,True
345,38,7,432,generalize,False
346,38,7,432,generalize,False
347,38,7,432,retrieval,True
348,38,7,432,retrieval,True
349,38,7,432,retrieval,True
350,38,7,432,retrieval,True
351,39,7,432,generalize,True
352,39,7,432,generalize,True
353,39,7,432,generalize,True
354,39,7,432,generalize,False
355,39,7,432,generalize,False
356,39,7,432,retrieval,True
357,39,7,432,retrieval,True
358,39,7,432,retrieval,True
359,39,7,432,retrieval,True
360,40,7,432,generalize,True
361,40,7,432,generalize,True
362,40,7,432,generalize,True
363,40,7,432,generalize,False
364,40,7,432,generalize,False
365,40,7,432,retrieval,True
366,40,7,432,retrieval,True
367,40,7,432,retrieval,True
368,40,7,432,retrieval,True
369,41,7,432,generalize,True
370,41,7,432,generalize,True
371,41,7,432,generalize,True
372,41,7,432,generalize,False
373,41,7,432,generalize,False
374,41,7,432,retrieval,True
375,41,7,432,retrieval,True
376,41,7,432,retrieval,True
377,41,7,432,retrieval,True
378,42,7,432,generalize,True
379,42,7,432,generalize,True
380,42,7,432,generalize,True
381,42,7,432,generalize,False
382,42,7,432,generalize,False
383,42,7,432,retrieval,True
384,42,7,432,retrieval,True
385,42,7,432,retrieval,True
386,42,7,432,retrieval,True
387,43,7,432,generalize,True
388,43,7,432,generalize,True
389,43,7,432,generalize,True
390,43,7,432,generalize,False
391,43,7,432,generalize,False
392,43,7,432,retrieval,True
393,43,7,432,retrieval,True
394,43,7,432,retrieval,True
